GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,MDV,Maldives,,FMLE,Female,,2.7,2.7,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,AMR,Americas,,MEX,Mexico,,FMLE,Female,,3.2,3.2,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,EUR,Europe,,MKD,North Macedonia,,FMLE,Female,,1,1,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,AFR,Africa,,MLI,Mali,,FMLE,Female,,59,59,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,EUR,Europe,,MLT,Malta,,FMLE,Female,,5.2,5.2,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,MMR,Myanmar,,FMLE,Female,,11.2,11.2,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,EUR,Europe,,MNE,Montenegro,,FMLE,Female,,1.5,1.5,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,MNG,Mongolia,,FMLE,Female,,2.6,2.6,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,AFR,Africa,,MOZ,Mozambique,,FMLE,Female,,36.6,36.6,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,AFR,Africa,,MRT,Mauritania,,FMLE,Female,,35,35,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,AFR,Africa,,MUS,Mauritius,,FMLE,Female,,5.7,5.7,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,AFR,Africa,,MWI,Malawi,,FMLE,Female,,25.3,25.3,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,MYS,Malaysia,,FMLE,Female,,13.1,13.1,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,AFR,Africa,,NAM,Namibia,,FMLE,Female,,21.7,21.7,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,AFR,Africa,,NER,Niger,,FMLE,Female,,63.5,63.5,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,AFR,Africa,,NGA,Nigeria,,FMLE,Female,,70.7,70.7,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,AMR,Americas,,NIC,Nicaragua,,FMLE,Female,,3.3,3.3,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,EUR,Europe,,NLD,Netherlands (Kingdom of the),,FMLE,Female,,3.8,3.8,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,EUR,Europe,,NOR,Norway,,FMLE,Female,,4.1,4.1,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,NPL,Nepal,,FMLE,Female,,20,20,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,NZL,New Zealand,,FMLE,Female,,2.5,2.5,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,OMN,Oman,,FMLE,Female,,1.9,1.9,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,PAK,Pakistan,,FMLE,Female,,37.9,37.9,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,AMR,Americas,,PAN,Panama,,FMLE,Female,,3.9,3.9,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,AMR,Americas,,PER,Peru,,FMLE,Female,,7.9,7.9,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,PHL,Philippines,,FMLE,Female,,17,17,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,PNG,Papua New Guinea,,FMLE,Female,,21.8,21.8,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,EUR,Europe,,POL,Poland,,FMLE,Female,,5.1,5.1,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,PRK,Democratic People's Republic of Korea,,FMLE,Female,,4.4,4.4,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,EUR,Europe,,PRT,Portugal,,FMLE,Female,,6.6,6.6,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,AMR,Americas,,PRY,Paraguay,,FMLE,Female,,4.4,4.4,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,QAT,Qatar,,FMLE,Female,,0.8,0.8,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,EUR,Europe,,ROU,Romania,,FMLE,Female,,6,6,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,EUR,Europe,,RUS,Russian Federation,,FMLE,Female,,2.1,2.1,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,AFR,Africa,,RWA,Rwanda,,FMLE,Female,,21.5,21.5,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,SAU,Saudi Arabia,,FMLE,Female,,1.9,1.9,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,SDN,Sudan,,FMLE,Female,,13.2,13.2,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,AFR,Africa,,SEN,Senegal,,FMLE,Female,,27.6,27.6,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,SGP,Singapore,,FMLE,Female,,8.4,8.4,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,SLB,Solomon Islands,,FMLE,Female,,34.7,34.7,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,AFR,Africa,,SLE,Sierra Leone,,FMLE,Female,,60.2,60.2,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,AMR,Americas,,SLV,El Salvador,,FMLE,Female,,5,5,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,SOM,Somalia,,FMLE,Female,,91.7,91.7,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,EUR,Europe,,SRB,Serbia,,FMLE,Female,,3.5,3.5,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,AFR,Africa,,SSD,South Sudan,,FMLE,Female,,63.3,63.3,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,AFR,Africa,,STP,Sao Tome and Principe,,FMLE,Female,,16.5,16.5,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,AMR,Americas,,SUR,Suriname,,FMLE,Female,,7,7,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,EUR,Europe,,SVK,Slovakia,,FMLE,Female,,3.1,3.1,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,EUR,Europe,,SVN,Slovenia,,FMLE,Female,,2.5,2.5,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,EUR,Europe,,SWE,Sweden,,FMLE,Female,,3.2,3.2,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,AFR,Africa,,SWZ,Eswatini,,FMLE,Female,,33.6,33.6,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,AFR,Africa,,SYC,Seychelles,,FMLE,Female,,8,8,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,SYR,Syrian Arab Republic,,FMLE,Female,,8.4,8.4,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,AFR,Africa,,TCD,Chad,,FMLE,Female,,91.3,91.3,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,AFR,Africa,,TGO,Togo,,FMLE,Female,,34.7,34.7,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,THA,Thailand,,FMLE,Female,,11.3,11.3,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,EUR,Europe,,TJK,Tajikistan,,FMLE,Female,,8,8,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,EUR,Europe,,TKM,Turkmenistan,,FMLE,Female,,4.7,4.7,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,TLS,Timor-Leste,,FMLE,Female,,18.6,18.6,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,WPR,Western Pacific,,TON,Tonga,,FMLE,Female,,7.1,7.1,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,AMR,Americas,,TTO,Trinidad and Tobago,,FMLE,Female,,1.4,1.4,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,EMR,Eastern Mediterranean,,TUN,Tunisia,,FMLE,Female,,2.9,2.9,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,EUR,Europe,,TUR,Turkiye,,FMLE,Female,,2.6,2.6,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,AFR,Africa,,TZA,United Republic of Tanzania,,FMLE,Female,,27.9,27.9,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,AFR,Africa,,UGA,Uganda,,FMLE,Female,,23.5,23.5,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,EUR,Europe,,UKR,Ukraine,,FMLE,Female,,1.5,1.5,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,AMR,Americas,,URY,Uruguay,,FMLE,Female,,5,5,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,AMR,Americas,,USA,United States of America,,FMLE,Female,,2.4,2.4,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,EUR,Europe,,UZB,Uzbekistan,,FMLE,Female,,2.5,2.5,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,AMR,Americas,,VCT,Saint Vincent and the Grenadines,,FMLE,Female,,5.1,5.1,,,,,
SDGWSHBOD,Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population) (SDG 3.9.2),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4675,PUBLISHED,Published,,2019,2019,,AMR,Americas,,VEN,Venezuela (Bolivarian Republic of),,FMLE,Female,,4.9,4.9,,,,,
